id,bdate,city,country,sex,is_closed,age,priority,marker
14946238,1990-05-05,21244,1,2,0,32,6.0,1.0
14954331,1985-01-01,104,1,1,0,37,6.0,1.0
14956761,1987-09-13,20950,1,2,1,35,8.0,1.0
15025563,1994-04-21,20950,1,2,0,28,5.0,1.0
15028662,1989-08-17,104,1,1,1,33,8.0,1.0
15028948,1992-04-01,147,1,2,0,30,5.0,1.0
15031337,1968-01-28,20950,1,1,0,54,6.0,1.0
15032342,1980-10-24,1678,1,2,0,42,6.0,1.0
15062478,1989-09-23,147,1,1,0,33,6.0,1.0
15103631,1994-01-12,2,1,1,0,28,5.0,1.0
15122308,1991-07-17,106,1,2,1,31,8.0,1.0
15150641,1984-08-24,49,1,2,0,38,6.0,1.0
15152776,1992-02-04,104,1,1,1,30,8.0,1.0
15156643,1987-06-13,151,1,1,1,35,8.0,1.0
15166812,1988-10-07,1073,1,1,1,34,8.0,1.0
15184380,1978-05-04,20950,1,1,1,44,8.0,1.0
15190181,1990-10-28,104,1,2,1,32,8.0,1.0
15190595,1979-01-10,20950,1,2,0,43,6.0,1.0
15230312,1979-01-01,20950,1,2,1,43,8.0,1.0
15254083,1987-07-04,1456,1,2,1,35,8.0,1.0
15289990,1985-12-29,2123,1,1,0,37,6.0,1.0
15329972,1992-04-28,20950,1,2,0,30,5.0,1.0
15353586,1985-01-10,5792,1,2,0,37,6.0,1.0
15361929,1980-06-17,20950,1,2,1,42,8.0,1.0
15367473,1987-10-12,20950,1,2,0,35,6.0,1.0
15377235,1985-01-23,20950,1,2,1,37,8.0,1.0
15378990,1988-12-28,1,1,2,0,34,6.0,1.0
15399714,1979-02-25,280,2,2,0,43,6.0,1.0
15404870,1992-05-10,1519,1,2,1,30,8.0,1.0
15418928,1983-01-21,1,1,2,1,39,8.0,1.0
15442827,1989-11-14,20950,1,2,1,33,8.0,1.0
15458084,1991-07-08,147,1,1,1,31,8.0,1.0
15487589,1989-04-06,20950,1,1,1,33,8.0,1.0
15498594,1986-05-22,20950,1,1,0,36,6.0,1.0
15549816,1971-04-10,20950,1,1,0,51,6.0,1.0
15553520,1988-12-26,1015045,1,1,1,34,8.0,1.0
15560298,1986-06-21,20950,1,2,0,36,6.0,1.0
15565282,1990-11-07,20950,1,2,0,32,6.0,1.0
15604815,1987-10-22,20950,1,1,1,35,8.0,1.0
15607288,1985-06-05,99,1,2,0,37,6.0,1.0
15628249,1974-11-12,147,1,2,0,48,6.0,1.0
15633434,1985-05-11,2,1,1,1,37,8.0,1.0
15645273,1989-04-06,13793,1,2,0,33,6.0,1.0
15677219,1987-01-06,185,2,2,0,35,6.0,1.0
15677579,1990-09-20,20950,1,2,1,32,8.0,1.0
15678695,1987-06-30,20950,1,2,1,35,8.0,1.0
15689996,1989-05-23,20950,1,1,1,33,8.0,1.0
15720594,1988-10-18,20950,1,1,1,34,8.0,1.0
15723916,1978-08-11,20950,1,2,1,44,8.0,1.0
15724742,1989-07-25,403,1,2,0,33,6.0,1.0
15726843,1991-08-06,106,1,2,0,31,6.0,1.0
15748529,1992-09-17,11135,1,2,0,30,5.0,1.0
15752890,1990-12-02,20950,1,2,0,32,6.0,1.0
15756687,1988-01-09,20950,1,2,0,34,6.0,1.0
15804932,1981-07-03,20950,1,1,0,41,6.0,1.0
15807424,1990-01-12,283,1,2,1,32,8.0,1.0
15819485,1991-01-01,110,1,2,0,31,6.0,1.0
15822646,1989-09-13,2,1,2,0,33,6.0,1.0
15830215,1984-01-21,1,1,1,0,38,6.0,1.0
15857818,1981-09-26,110,1,1,0,41,6.0,1.0
15894232,1991-01-28,20950,1,2,0,31,6.0,1.0
15899538,1983-01-15,157,1,1,0,39,6.0,1.0
15899879,1992-08-25,20950,4,2,0,30,5.0,1.0
15908151,1993-09-21,20950,1,1,0,29,5.0,1.0
15921393,1987-07-10,20950,1,1,1,35,8.0,1.0
15928533,1980-06-13,147,1,2,0,42,6.0,1.0
15932757,1985-06-10,136,1,2,0,37,6.0,1.0
15950062,1989-06-26,283,1,2,0,33,6.0,1.0
15963422,1991-02-05,20950,1,2,0,31,6.0,1.0
16042369,1993-07-29,20950,1,2,1,29,8.0,1.0
16048617,1970-02-23,158,1,1,1,52,8.0,1.0
16050979,1986-10-02,20950,1,2,1,36,8.0,1.0
16060228,1975-12-23,147,1,2,1,47,8.0,1.0
16060272,1984-10-29,627,1,1,0,38,6.0,1.0
16065244,1991-08-11,20950,1,2,0,31,6.0,1.0
16070196,1988-03-19,20950,1,1,1,34,8.0,1.0
16071766,1989-10-05,147,1,2,1,33,8.0,1.0
16073457,1992-11-04,283,1,1,0,30,5.0,1.0
16141573,1984-05-25,20950,1,2,0,38,6.0,1.0
16143729,1985-10-07,314,2,1,1,37,8.0,1.0
16154596,1985-05-18,60,1,2,0,37,6.0,1.0
16161144,1980-01-18,20950,1,2,0,42,6.0,1.0
16162769,1970-03-14,20950,1,1,0,52,6.0,1.0
16163680,1985-07-05,5792,1,2,0,37,6.0,1.0
16200132,1983-08-04,55,1,1,1,39,8.0,1.0
16214032,1976-09-05,20950,1,1,1,46,8.0,1.0
16219521,1988-07-10,147,1,2,0,34,6.0,1.0
16227913,1984-04-30,20950,1,2,1,38,8.0,1.0
16233759,1995-11-12,20950,41,2,1,27,8.0,1.0
16254816,1981-04-22,20950,1,1,0,41,6.0,1.0
16265709,1984-02-11,20950,1,2,1,38,8.0,1.0
16266286,1989-01-12,1677,1,1,0,33,6.0,1.0
16269805,1991-09-25,20950,1,2,0,31,6.0,1.0
16273352,1977-04-18,119,1,2,0,45,6.0,1.0
16291304,1977-04-13,1,1,2,0,45,6.0,1.0
16292388,1989-12-07,104,1,1,0,33,6.0,1.0
16295867,1975-02-19,283,1,2,0,47,6.0,1.0
16311704,1979-01-01,1,1,2,0,43,6.0,1.0
16312252,1982-06-08,20950,1,2,0,40,6.0,1.0
16320953,1987-11-28,147,1,2,0,35,6.0,1.0
16335617,1988-03-09,147,1,2,0,34,6.0,1.0
16352868,1981-05-22,20950,1,2,0,41,6.0,1.0
16357812,1982-08-30,20950,1,2,0,40,6.0,1.0
16381207,1987-08-18,151,1,1,1,35,8.0,1.0
16397485,1986-10-15,99,1,2,0,36,6.0,1.0
16411818,1985-08-11,134,1,2,0,37,6.0,1.0
16414231,1981-05-31,151,1,2,0,41,6.0,1.0
16431013,1985-11-24,1,1,2,0,37,6.0,1.0
16435700,1991-02-09,72,1,1,0,31,6.0,1.0
16447056,1971-06-29,916,2,2,0,51,6.0,1.0
16470929,1980-07-10,151,1,2,0,42,6.0,1.0
16509546,1985-02-27,1442,142,2,0,37,6.0,1.0
16511369,1988-09-05,20950,1,2,0,34,6.0,1.0
16531563,1985-01-21,20950,1,1,0,37,6.0,1.0
16549979,1989-12-25,20950,1,2,1,33,8.0,1.0
16559761,1992-07-02,151,1,2,0,30,5.0,1.0
16560444,1981-03-08,20950,1,1,0,41,6.0,1.0
16570650,1984-03-24,72,1,1,1,38,8.0,1.0
16588018,1991-10-25,2,1,2,1,31,8.0,1.0
16588235,1992-10-30,524,1,1,0,30,5.0,1.0
16617972,1990-07-10,20950,1,2,1,32,8.0,1.0
16630229,1990-08-26,20950,1,2,0,32,6.0,1.0
16632707,1979-02-18,20950,1,2,0,43,6.0,1.0
16635459,1982-11-02,20950,1,2,0,40,6.0,1.0
16638109,1991-11-05,11442,1,2,0,31,6.0,1.0
16655951,1989-08-08,283,1,2,0,33,6.0,1.0
16674286,1982-01-01,20950,1,2,1,40,8.0,1.0
16693005,1990-07-27,72,1,2,0,32,6.0,1.0
16726866,1990-05-22,2,1,2,0,32,6.0,1.0
16751579,1982-11-15,5792,1,1,0,40,6.0,1.0
16763602,1992-06-01,98,1,2,0,30,5.0,1.0
16764530,1986-07-05,72,1,1,0,36,6.0,1.0
16775112,1984-02-03,20950,1,1,0,38,6.0,1.0
16777064,1986-02-10,5792,1,2,0,36,6.0,1.0
16797196,1979-08-02,20950,1,2,0,43,6.0,1.0
16805379,1982-10-29,20950,1,2,0,40,6.0,1.0
16817438,1990-02-26,147,1,1,0,32,6.0,1.0
16831541,1987-04-20,134,1,2,0,35,6.0,1.0
16831751,1988-05-14,20950,1,2,0,34,6.0,1.0
16832442,1995-10-15,104,1,1,1,27,8.0,1.0
16851831,1991-06-11,20950,1,1,0,31,6.0,1.0
16864632,1990-12-23,20950,1,2,1,32,8.0,1.0
16891062,1987-07-06,859,1,2,1,35,8.0,1.0
16893780,1968-05-30,147,1,1,0,54,6.0,1.0
16894917,1979-12-23,145,1,1,0,43,6.0,1.0
16905755,1991-08-17,2,1,1,0,31,6.0,1.0
16909628,1988-04-20,147,1,2,1,34,8.0,1.0
16911140,1982-06-27,20950,1,2,0,40,6.0,1.0
16912794,1986-03-24,151,1,1,0,36,6.0,1.0
16925890,1974-02-02,20950,1,2,0,48,6.0,1.0
16949732,1995-10-04,20950,4,1,1,27,8.0,1.0
16961153,1991-04-01,20950,1,1,1,31,8.0,1.0
16964650,1983-04-03,20950,1,2,0,39,6.0,1.0
16966534,1982-11-05,20950,1,2,1,40,8.0,1.0
16970118,2006-06-16,60,1,2,1,16,8.0,1.0
16971062,1985-12-04,20950,1,1,1,37,8.0,1.0
17007657,1988-06-14,20950,1,2,0,34,6.0,1.0
17009196,1993-08-06,20950,1,2,1,29,8.0,1.0
17012147,1985-08-28,125,1,1,0,37,6.0,1.0
17018773,1992-08-20,99,1,1,0,30,5.0,1.0
17025422,1987-11-13,2,1,2,0,35,6.0,1.0
17040471,1992-09-05,20950,2,2,0,30,5.0,1.0
17048309,1989-04-06,20950,1,2,0,33,6.0,1.0
17054914,1992-01-30,182,1,2,1,30,8.0,1.0
17055619,1984-09-27,20950,1,1,0,38,6.0,1.0
17059714,1984-12-11,292,2,1,0,38,6.0,1.0
17071453,1993-09-20,26,1,1,0,29,5.0,1.0
17073588,1993-07-08,1,1,2,1,29,8.0,1.0
17077038,1990-06-18,20950,1,1,0,32,6.0,1.0
17091937,1990-05-08,20950,1,1,1,32,8.0,1.0
17097669,1991-06-05,20950,1,1,1,31,8.0,1.0
17105066,1990-11-23,20950,1,2,0,32,6.0,1.0
17135774,1993-09-01,1,1,2,0,29,5.0,1.0
17154329,1987-07-09,314,2,2,0,35,6.0,1.0
17170042,1988-05-16,21244,1,2,0,34,6.0,1.0
17173383,1999-05-03,20950,1,1,1,23,8.0,1.0
17177121,1985-08-11,20950,1,2,1,37,8.0,1.0
17183614,1987-12-17,151,1,2,0,35,6.0,1.0
17184811,1975-09-22,34,1,1,0,47,6.0,1.0
17209357,1987-01-14,106,1,1,0,35,6.0,1.0
17210082,1986-09-18,20950,1,2,0,36,6.0,1.0
17210869,1986-01-04,628,2,1,0,36,6.0,1.0
17211221,1992-10-26,20950,1,1,1,30,8.0,1.0
17214481,1971-04-03,20950,1,2,1,51,8.0,1.0
17224844,1990-12-03,2,1,2,1,32,8.0,1.0
17235793,1990-04-03,144,1,1,0,32,6.0,1.0
17251002,1977-12-24,20950,1,2,0,45,6.0,1.0
17257902,1991-03-02,20950,1,2,0,31,6.0,1.0
17261743,1987-05-24,147,1,2,1,35,8.0,1.0
17261974,1969-09-22,2,1,2,0,53,6.0,1.0
17297204,1993-12-24,1,1,2,0,29,5.0,1.0
17297469,1991-06-12,20950,1,1,1,31,8.0,1.0
17322279,1986-10-08,26,1,2,0,36,6.0,1.0
17359108,1983-02-18,1,1,1,0,39,6.0,1.0
17362961,1988-05-23,1509,2,1,0,34,6.0,1.0
17365092,1987-11-22,1006543,1,2,0,35,6.0,1.0
17391130,1995-09-12,133,1,1,0,27,5.0,1.0
17426486,1991-10-29,280,2,1,1,31,8.0,1.0
17432758,1976-08-26,151,1,1,0,46,6.0,1.0
17452495,1974-04-14,20950,1,2,0,48,6.0,1.0
17473352,1985-10-28,20950,1,2,1,37,8.0,1.0
17480571,1981-08-23,10,1,2,1,41,8.0,1.0
17524524,1958-04-03,26,1,2,0,64,7.0,1.0
17525477,1991-07-20,20950,1,2,0,31,6.0,1.0
17547410,1977-05-03,1,1,2,0,45,6.0,1.0
17577906,1982-12-16,20950,1,1,1,40,8.0,1.0
17593012,1982-09-25,72,1,2,0,40,6.0,1.0
17593113,1984-05-05,20950,1,2,1,38,8.0,1.0
17603879,1972-10-02,283,1,2,1,50,8.0,1.0
17604683,1986-10-17,20950,1,1,0,36,6.0,1.0
17619069,1988-11-03,20950,1,2,0,34,6.0,1.0
17620498,1986-06-23,3441,2,2,0,36,6.0,1.0
17626150,1981-06-01,2,1,2,1,41,8.0,1.0
17641009,1989-11-25,147,1,1,0,33,6.0,1.0
17642409,1992-11-11,9930,1,2,0,30,5.0,1.0
17660316,1978-06-14,761,2,2,0,44,6.0,1.0
17699795,1986-12-23,110,1,2,0,36,6.0,1.0
17724213,1983-09-15,20950,1,2,1,39,8.0,1.0
17727427,1983-12-17,1,1,2,1,39,8.0,1.0
17733782,1989-11-15,20950,1,1,1,33,8.0,1.0
17740473,2007-03-20,18,1,2,1,15,8.0,1.0
17746977,1984-07-01,61,1,1,0,38,6.0,1.0
17764256,1903-12-25,20950,1,2,0,119,7.0,1.0
17777744,1986-12-16,1073,1,1,1,36,8.0,1.0
17790525,1991-12-31,151,1,1,0,31,6.0,1.0
17793438,1996-07-24,20950,1,1,0,26,5.0,1.0
17811240,1984-04-25,1223,15,2,0,38,6.0,1.0
17811794,1991-10-02,2106,2,2,0,31,6.0,1.0
17818548,1991-10-27,42,1,1,0,31,6.0,1.0
17827764,1993-06-16,20950,1,2,0,29,5.0,1.0
17831971,1992-03-17,49,1,1,0,30,5.0,1.0
17839114,1991-11-23,282,3,1,0,31,6.0,1.0
17845518,1973-01-14,2,1,1,0,49,6.0,1.0
17857223,1991-06-11,20950,1,2,0,31,6.0,1.0
17878616,1992-04-13,20950,1,1,1,30,8.0,1.0
17896697,1967-02-05,20950,1,1,1,55,8.0,1.0
17899073,1978-09-12,20950,1,1,0,44,6.0,1.0
17908136,1990-03-02,158,1,2,0,32,6.0,1.0
17919217,1990-02-15,98,1,2,0,32,6.0,1.0
17928709,1997-12-10,20950,1,1,1,25,8.0,1.0
17937876,1982-09-03,147,1,2,0,40,6.0,1.0
17939088,1992-12-11,82,1,1,0,30,5.0,1.0
17952806,1987-12-06,20950,1,2,1,35,8.0,1.0
17955097,1988-07-08,147,1,2,0,34,6.0,1.0
17962809,1991-04-30,104,1,1,1,31,8.0,1.0
17967663,1963-07-30,2,1,1,0,59,6.0,1.0
17972775,1985-08-12,18300,1,2,0,37,6.0,1.0
18008474,1991-06-07,20950,25,2,0,31,6.0,1.0
18019871,1990-06-08,20950,1,2,1,32,8.0,1.0
18038692,1987-09-29,1,1,2,0,35,6.0,1.0
18043408,1992-07-22,56,1,1,0,30,5.0,1.0
18052011,1990-03-13,26,1,2,0,32,6.0,1.0
18053028,1991-03-10,49,1,1,0,31,6.0,1.0
18069947,1979-09-06,1073,1,2,1,43,8.0,1.0
18094499,1981-07-27,147,1,1,0,41,6.0,1.0
18106770,1991-08-01,20950,1,2,0,31,6.0,1.0
18108908,1992-08-03,147,1,2,0,30,5.0,1.0
18134303,1990-05-13,20950,1,2,0,32,6.0,1.0
18134740,1981-03-08,1,1,1,0,41,6.0,1.0
18144990,1996-06-05,72,1,1,0,26,5.0,1.0
18148643,1985-12-28,94,1,2,0,37,6.0,1.0
18153944,1985-08-19,20950,1,1,0,37,6.0,1.0
18159099,1981-03-11,20950,1,2,0,41,6.0,1.0
18159863,1986-04-08,95,1,1,1,36,8.0,1.0
18206437,1984-11-25,49,1,1,1,38,8.0,1.0
18214107,1991-02-04,148,1,2,1,31,8.0,1.0
18216731,1967-08-18,66,1,1,0,55,6.0,1.0
18223352,1990-01-26,350,1,1,0,32,6.0,1.0
18227844,1990-07-09,20950,1,2,0,32,6.0,1.0
18239376,1995-02-14,20950,1,1,0,27,5.0,1.0
18242813,1991-08-10,20950,1,2,1,31,8.0,1.0
18265242,1988-08-13,104,1,1,1,34,8.0,1.0
18265782,1988-04-30,11,1,1,0,34,6.0,1.0
18277080,1977-05-01,20950,1,2,0,45,6.0,1.0
18282486,1985-06-21,20950,1,2,0,37,6.0,1.0
18285624,1982-12-08,20950,1,2,0,40,6.0,1.0
18293492,1989-06-05,4644,1,2,0,33,6.0,1.0
18319527,1980-12-18,49,1,1,0,42,6.0,1.0
18360592,1985-10-23,104,1,1,0,37,6.0,1.0
18363376,1991-04-23,1,1,1,1,31,8.0,1.0
18422895,1985-01-07,20950,1,1,0,37,6.0,1.0
18459119,1979-09-21,20950,1,1,0,43,6.0,1.0
18475758,1989-08-04,20950,1,2,0,33,6.0,1.0
18480852,1999-01-07,1,1,2,0,23,5.0,1.0
18497654,1988-02-04,20950,1,2,1,34,8.0,1.0
18502276,1985-08-26,10,1,2,1,37,8.0,1.0
18519069,1988-12-31,60,1,2,0,34,6.0,1.0
18552152,1988-08-25,20950,1,2,1,34,8.0,1.0
18554849,1991-06-30,74,1,2,0,31,6.0,1.0
18565626,1989-01-29,20950,1,2,0,33,6.0,1.0
18569440,1984-12-31,20950,1,1,0,38,6.0,1.0
18597478,1986-05-11,151,1,2,0,36,6.0,1.0
18611181,1994-05-12,20950,1,1,0,28,5.0,1.0
18639473,1902-06-21,1,1,1,0,120,7.0,1.0
18641404,1987-08-14,5048,1,2,1,35,8.0,1.0
18651011,1988-07-12,20950,126,2,0,34,6.0,1.0
18652156,1986-11-08,72,1,2,0,36,6.0,1.0
18655719,1986-12-01,49,1,1,1,36,8.0,1.0
18674155,1990-02-27,314,2,1,0,32,6.0,1.0
18724798,1972-09-23,20950,1,1,0,50,6.0,1.0
18730996,2006-04-01,264,1,2,1,16,8.0,1.0
18763143,1992-10-18,20950,1,2,0,30,5.0,1.0
18780498,1945-03-05,20950,1,1,1,77,8.0,1.0
18786927,1989-12-11,20950,1,2,1,33,8.0,1.0
18791939,1976-02-15,74,1,2,0,46,6.0,1.0
18794392,1969-02-03,20950,1,1,1,53,8.0,1.0
18805464,1988-07-26,20950,1,2,0,34,6.0,1.0
18812338,1972-08-13,1217,2,2,0,50,6.0,1.0
18830085,1902-02-08,20950,1,1,1,120,8.0,1.0
18838331,1988-06-09,49,1,1,1,34,8.0,1.0
18854744,1983-09-29,20950,1,1,1,39,8.0,1.0
18864096,1990-08-03,20950,1,2,0,32,6.0,1.0
18913288,1992-03-05,147,1,1,0,30,5.0,1.0
18924074,1988-06-22,20950,1,2,0,34,6.0,1.0
18930266,1986-12-01,106,1,2,0,36,6.0,1.0
18933732,1991-08-29,20950,1,2,0,31,6.0,1.0
19010104,1984-11-01,20950,1,1,0,38,6.0,1.0
19013173,1988-06-22,72,1,2,0,34,6.0,1.0
19030601,1971-06-30,20950,1,1,0,51,6.0,1.0
19041420,1989-07-27,147,1,1,0,33,6.0,1.0
19063300,1989-12-06,20950,1,1,0,33,6.0,1.0
19078699,1991-01-22,20950,1,2,1,31,8.0,1.0
19087749,1990-01-15,283,1,1,0,32,6.0,1.0
19104247,1988-01-10,12,1,2,0,34,6.0,1.0
19146112,1994-12-27,20950,3,2,1,28,8.0,1.0
19154054,1991-02-23,49,1,1,0,31,6.0,1.0
19180153,1996-01-30,1,1,2,1,26,8.0,1.0
19182391,1984-02-19,20950,1,2,0,38,6.0,1.0
19187347,1988-06-27,158,1,1,0,34,6.0,1.0
19197922,1990-03-31,147,1,1,0,32,6.0,1.0
19199439,1978-02-16,403,1,2,0,44,6.0,1.0
19206443,1958-10-06,20950,1,1,0,64,7.0,1.0
19214204,1992-11-05,72,1,1,0,30,5.0,1.0
19235113,1994-12-04,123,1,1,0,28,5.0,1.0
19247792,1989-07-23,354,1,1,0,33,6.0,1.0
19266734,1992-03-10,2,1,1,0,30,5.0,1.0
19272241,1989-02-13,20950,1,1,0,33,6.0,1.0
19273661,1975-04-14,20950,1,2,1,47,8.0,1.0
19296855,1991-01-11,20950,1,2,0,31,6.0,1.0
19298499,1991-05-14,20950,1,2,0,31,6.0,1.0
19302936,1983-10-02,147,1,2,0,39,6.0,1.0
19327403,1991-08-05,223,2,1,1,31,8.0,1.0
19327613,1995-01-02,160,1,1,1,27,8.0,1.0
19329358,1981-11-17,119,1,1,1,41,8.0,1.0
19350567,1991-02-10,20950,1,1,1,31,8.0,1.0
19352836,1970-10-09,20950,1,2,0,52,6.0,1.0
19360641,1991-06-27,49,1,1,0,31,6.0,1.0
19393084,1979-12-02,20950,1,2,1,43,8.0,1.0
19399206,1985-10-18,148,1,1,0,37,6.0,1.0
19399734,1991-05-08,20950,1,1,1,31,8.0,1.0
19405118,1991-01-11,20950,1,2,0,31,6.0,1.0
19413565,1990-09-19,49,1,1,1,32,8.0,1.0
19418142,1992-04-19,17399,1,2,0,30,5.0,1.0
19426071,1987-11-04,6582,1,2,0,35,6.0,1.0
19432542,1990-09-25,151,1,1,0,32,6.0,1.0
19451297,1986-11-18,20950,1,2,0,36,6.0,1.0
19454497,1986-07-08,135,1,1,1,36,8.0,1.0
19461443,1988-10-04,72,1,2,0,34,6.0,1.0
19478796,1989-01-30,20950,1,2,1,33,8.0,1.0
19479173,1990-03-17,147,1,2,1,32,8.0,1.0
19508722,1986-06-01,20950,1,2,0,36,6.0,1.0
19519312,1984-07-31,20950,1,2,0,38,6.0,1.0
19539644,1987-10-16,5792,1,2,0,35,6.0,1.0
19550154,1989-07-16,20950,1,2,0,33,6.0,1.0
19568925,1986-10-19,1767,1,1,1,36,8.0,1.0
19575397,1989-04-08,20950,1,2,0,33,6.0,1.0
19582062,1989-10-24,182,1,1,1,33,8.0,1.0
19583468,1987-03-25,123,1,2,1,35,8.0,1.0
19588628,1988-03-16,20950,1,2,1,34,8.0,1.0
19603436,1987-04-15,20950,1,2,0,35,6.0,1.0
19613791,1989-08-14,20950,1,1,1,33,8.0,1.0
19623650,1991-06-13,151,1,2,1,31,8.0,1.0
19658771,1993-07-20,87,1,2,0,29,5.0,1.0
19669084,1984-08-15,20950,1,1,1,38,8.0,1.0
19681155,1993-04-11,20950,1,1,1,29,8.0,1.0
19709052,1987-10-13,9196,1,1,1,35,8.0,1.0
19712780,1986-05-11,135,1,2,1,36,8.0,1.0
19729274,1978-11-11,1048255,1,1,0,44,6.0,1.0
19732699,1984-07-05,21244,1,2,1,38,8.0,1.0
19742593,1993-05-29,147,1,1,0,29,5.0,1.0
19751394,1990-11-20,10,1,1,1,32,8.0,1.0
19756695,1990-09-07,20950,1,1,0,32,6.0,1.0
19760473,1986-08-07,1245,1,2,1,36,8.0,1.0
19767663,1983-10-20,20950,1,1,0,39,6.0,1.0
19769321,1986-02-04,147,1,2,0,36,6.0,1.0
19770730,1991-02-26,104,1,1,0,31,6.0,1.0
19787939,1985-02-10,1489,1,2,1,37,8.0,1.0
19788786,1980-06-10,182,1,2,0,42,6.0,1.0
19790068,1987-07-16,20950,1,2,0,35,6.0,1.0
19801964,1990-08-11,135,1,2,1,32,8.0,1.0
19818926,1991-08-30,144,1,2,0,31,6.0,1.0
19828044,1996-06-15,1,1,2,0,26,5.0,1.0
19853112,1993-10-14,20950,1,1,1,29,8.0,1.0
19902397,1902-10-22,7159,1,2,0,120,7.0,1.0
19907745,1992-07-29,20950,1,2,0,30,5.0,1.0
19923493,1988-01-10,123,1,2,1,34,8.0,1.0
19943251,1984-03-29,1,1,2,0,38,6.0,1.0
19956880,1990-01-07,20950,1,1,1,32,8.0,1.0
20004379,1988-02-11,20950,1,2,1,34,8.0,1.0
20006257,1978-01-03,20950,1,2,0,44,6.0,1.0
20036850,1991-09-14,20950,1,1,0,31,6.0,1.0
20048684,1983-10-12,20950,1,2,0,39,6.0,1.0
20057403,1987-08-18,20950,1,2,0,35,6.0,1.0
20065684,1985-06-04,147,1,1,0,37,6.0,1.0
20067253,1977-01-17,20950,1,1,0,45,6.0,1.0
20082685,1988-03-29,1153341,1,2,0,34,6.0,1.0
20117964,1990-04-21,20950,1,2,0,32,6.0,1.0
20121831,1988-07-15,403,1,2,0,34,6.0,1.0
20141636,1993-03-12,20950,1,2,1,29,8.0,1.0
20147171,1986-03-31,2,1,2,0,36,6.0,1.0
20156781,1993-05-21,1,1,1,0,29,5.0,1.0
20157263,1992-05-07,859,1,2,0,30,5.0,1.0
20167540,1985-11-23,20950,1,2,1,37,8.0,1.0
20170033,1991-02-18,20950,1,2,1,31,8.0,1.0
20180113,1983-08-31,20950,1,1,0,39,6.0,1.0
20192547,1985-01-13,20950,1,2,0,37,6.0,1.0
20195869,1988-05-13,147,1,1,0,34,6.0,1.0
20210302,1982-04-14,20950,1,2,0,40,6.0,1.0
20225497,1983-04-04,283,1,1,1,39,8.0,1.0
20237691,1988-04-05,20950,1,1,0,34,6.0,1.0
20246722,1993-10-26,153,1,1,0,29,5.0,1.0
20247872,1985-05-17,158,1,2,0,37,6.0,1.0
20253859,1992-09-24,147,1,2,0,30,5.0,1.0
20264437,1979-05-07,72,1,1,0,43,6.0,1.0
20273407,1989-05-02,20950,1,2,0,33,6.0,1.0
20275282,1991-03-29,93,1,1,0,31,6.0,1.0
20290753,1990-12-24,20950,1,1,0,32,6.0,1.0
20313778,1994-04-16,147,1,1,1,28,8.0,1.0
20319612,1988-03-23,182,1,1,0,34,6.0,1.0
20337754,1980-09-19,1133,1,2,1,42,8.0,1.0
20347516,1993-03-13,1158,2,2,0,29,5.0,1.0
20352583,1987-09-10,151,1,2,1,35,8.0,1.0
20357906,1987-02-23,20950,1,1,0,35,6.0,1.0
20358153,1990-04-05,1073,1,1,0,32,6.0,1.0
20364048,1984-07-16,20950,1,2,0,38,6.0,1.0
20381638,1992-01-24,40,1,1,1,30,8.0,1.0
20407139,1992-07-06,20950,1,2,0,30,5.0,1.0
20426037,1989-09-13,147,1,2,1,33,8.0,1.0
20434463,1985-05-25,2,1,1,1,37,8.0,1.0
20435360,1905-05-20,2722584,61,2,0,117,7.0,1.0
20457485,1975-04-24,20950,1,2,0,47,6.0,1.0
20488546,1959-04-19,20950,1,1,0,63,7.0,1.0
20499028,1985-01-21,151,1,2,0,37,6.0,1.0
20505393,1993-01-07,104,1,1,0,29,5.0,1.0
20510217,1986-03-29,106,1,1,0,36,6.0,1.0
20526229,1990-11-25,147,1,2,0,32,6.0,1.0
20541241,1987-12-24,20950,1,2,0,35,6.0,1.0
20545816,1980-02-22,20950,1,2,0,42,6.0,1.0
20553924,1988-09-01,20950,1,1,0,34,6.0,1.0
20572924,1993-05-31,147,1,1,1,29,8.0,1.0
20586126,1987-04-19,99,1,2,0,35,6.0,1.0
20591381,1990-01-22,146,1,1,1,32,8.0,1.0
20608836,1990-09-03,112,1,1,1,32,8.0,1.0
20610350,1993-12-12,20950,1,2,1,29,8.0,1.0
20620274,1994-09-01,20950,1,1,1,28,8.0,1.0
20644044,1990-09-09,20950,1,2,0,32,6.0,1.0
20666217,1981-09-20,6582,1,2,0,41,6.0,1.0
20674463,1996-02-02,2,1,1,0,26,5.0,1.0
20680914,1978-09-24,20950,1,1,0,44,6.0,1.0
20695974,1981-01-11,20950,1,2,0,41,6.0,1.0
20701038,1986-12-25,20950,1,1,0,36,6.0,1.0
20702074,1988-01-09,74,1,2,0,34,6.0,1.0
20734210,1983-05-19,20950,1,2,0,39,6.0,1.0
20735515,1987-11-18,20950,1,1,0,35,6.0,1.0
20741767,1992-05-05,123,1,1,1,30,8.0,1.0
20747856,1988-06-09,20950,1,2,0,34,6.0,1.0
20752448,1994-03-22,20950,1,1,0,28,5.0,1.0
20759464,1991-08-16,146,1,2,0,31,6.0,1.0
20764347,1987-09-25,223,2,2,0,35,6.0,1.0
20824944,1991-05-25,80,1,2,0,31,6.0,1.0
20877763,1992-06-20,56,1,2,0,30,5.0,1.0
20883747,1990-01-11,123,1,1,0,32,6.0,1.0
20896081,1985-02-17,125,1,2,0,37,6.0,1.0
